2c9fa89a8ee0e92a018ee0e943220000,/qysca/application/findApplicationPage
2c9fa89a8ee0e92a018ee0e943700001,/qysca/application/searchApplicationName
2c9fa89a8ee0e92a018ee0e943760002,/qysca/application/findApplication
2c9fa89a8ee0e92a018ee0e9437a0003,/qysca/application/findSubApplication
2c9fa89a8ee0e92a018ee0e9438d0004,/qysca/application/saveApplication
2c9fa89a8ee0e92a018ee0e943930005,/qysca/application/saveApplicationComponent
2c9fa89a8ee0e92a018ee0e943980006,/qysca/application/deleteApplicationComponent
2c9fa89a8ee0e92a018ee0e9439c0007,/qysca/application/saveApplicationDependency
2c9fa89a8ee0e92a018ee0e943a00008,/qysca/application/upgradeApplication
2c9fa89a8ee0e92a018ee0e943a50009,/qysca/application/deleteApplicationVersion
2c9fa89a8ee0e92a018ee0e943a9000a,/qysca/application/getVersionsList
2c9fa89a8ee0e92a018ee0e943ae000b,/qysca/application/findApplicationVersionInfo
2c9fa89a8ee0e92a018ee0e943b2000c,/qysca/application/findApplicationDependencyTree
2c9fa89a8ee0e92a018ee0e943b7000d,/qysca/application/findApplicationDependencyTable
2c9fa89a8ee0e92a018ee0e943bb000e,/qysca/application/exportTableExcelBrief
2c9fa89a8ee0e92a018ee0e943c0000f,/qysca/application/exportTableExcelDetail
2c9fa89a8ee0e92a018ee0e943cf0010,/qysca/application/getApplicationVersionCompareTree
2c9fa89a8ee0e92a018ee0e943ee0011,/qysca/application/changeLockState
2c9fa89a8ee0e92a018ee0e943fd0012,/qysca/application/changeReleaseState
2c9fa89a8ee0e92a018ee0e944070013,/qysca/application/exportSBOM
2c9fa89a8ee0e92a018ee0e9440c0014,/qysca/application/exportHtml
2c9fa89a8ee0e92a018ee0e9440f0015,/qysca/bu/addBu
2c9fa89a8ee0e92a018ee0e944140016,/qysca/bu/deleteBu
2c9fa89a8ee0e92a018ee0e944170017,/qysca/bu/listAllBu
2c9fa89a8ee0e92a018ee0e9441b0018,/qysca/component/findComponentsPage
2c9fa89a8ee0e92a018ee0e9441e0019,/qysca/component/searchComponentName
2c9fa89a8ee0e92a018ee0e94428001a,/qysca/component/saveCloseComponent
2c9fa89a8ee0e92a018ee0e9442b001b,/qysca/component/updateCloseComponent
2c9fa89a8ee0e92a018ee0e9442f001c,/qysca/component/deleteCloseComponent
2c9fa89a8ee0e92a018ee0e94433001d,/qysca/component/findComponentDependencyTree
2c9fa89a8ee0e92a018ee0e94447001e,/qysca/component/findComponentDependencyTable
2c9fa89a8ee0e92a018ee0e9444b001f,/qysca/component/findComponentDetail
2c9fa89a8ee0e92a018ee0e944500020,/qysca/component/changeComponentDetail
2c9fa89a8ee0e92a018ee0e944530021,/qysca/file/chunk
2c9fa89a8ee0e92a018ee0e944580022,/qysca/file/merge
2c9fa89a8ee0e92a018ee0e9445c0023,/qysca/license/getAppLicense
2c9fa89a8ee0e92a018ee0e9445f0024,/qysca/license/getComponentLicense
2c9fa89a8ee0e92a018ee0e944630025,/qysca/license/addAppLicense
2c9fa89a8ee0e92a018ee0e944690026,/qysca/license/deleteAppLicense
2c9fa89a8ee0e92a018ee0e9446c0027,/qysca/license/getLicenseInfo
2c9fa89a8ee0e92a018ee0e944700028,/qysca/license/getLicensePage
2c9fa89a8ee0e92a018ee0e944730029,/qysca/license/getAppLicenseConflict
2c9fa89a8ee0e92a018ee0e94477002a,/qysca/license/getComponentLicenseConflict
2c9fa89a8ee0e92a018ee0e9447b002b,/qysca/statistics/getApplicationCount
2c9fa89a8ee0e92a018ee0e9447f002c,/qysca/statistics/getComponentCount
2c9fa89a8ee0e92a018ee0e94483002d,/qysca/statistics/getVulnerabilityStatistics
2c9fa89a8ee0e92a018ee0e94487002e,/qysca/statistics/getLicenseStatistics
2c9fa89a8ee0e92a018ee0e9448a002f,/qysca/user/login
2c9fa89a8ee0e92a018ee0e9448d0030,/qysca/user/logout
2c9fa89a8ee0e92a018ee0e944900031,/qysca/user/getUserInfo
2c9fa89a8ee0e92a018ee0e944940032,/qysca/user/register
2c9fa89a8ee0e92a018ee0e944970033,/qysca/user/deleteUser
2c9fa89a8ee0e92a018ee0e9449a0034,/qysca/user/updateUser
2c9fa89a8ee0e92a018ee0e9449e0035,/qysca/user/listAllUser
2c9fa89a8ee0e92a018ee0e944a10036,/qysca/role/addAppMember
2c9fa89a8ee0e92a018ee0e944a40037,/qysca/role/deleteAppMember
2c9fa89a8ee0e92a018ee0e944a80038,/qysca/role/addBuRep
2c9fa89a8ee0e92a018ee0e944ac0039,/qysca/role/deleteBuRep
2c9fa89a8ee0e92a018ee0e944ae003a,/qysca/role/addBuMember
2c9fa89a8ee0e92a018ee0e944b3003b,/qysca/role/listBuMember
2c9fa89a8ee0e92a018ee0e944b7003c,/qysca/role/deleteBuMember
2c9fa89a8ee0e92a018ee0e944ba003d,/qysca/vulnerability/getComponentVulnerabilityList
2c9fa89a8ee0e92a018ee0e944bd003e,/qysca/vulnerability/getApplicationVulnerabilityList
2c9fa89a8ee0e92a018ee0e944c2003f,/qysca/vulnerability/addAppVulnerability
2c9fa89a8ee0e92a018ee0e944c50040,/qysca/vulnerability/deleteAppVulnerability
2c9fa89a8ee0e92a018ee0e944c80041,/qysca/vulnerability/getVulnerabilityById
2c9fa89a8ee0e92a018ee0e944cb0042,/qysca/vulnerability/getCweById
2c9fa89a8ee0e92a018ee0e944ce0043,/qysca/vulnerability/getVulnerabilityPage
